こむぎ　［その他］　冷めん　生,1,249,3.9,0.7,1.1,57.6,0,0.04,0,0.02,0,0,null,0,0,1.2,4,0.11,null,530,59,11,12,57,0.3,0.2,0.05,0.21,null,null,null,null
こめ　［水稲穀粒］　玄米,1,346,6.8,2.7,3,74.3,2,0.41,0.04,0.45,0,0,0,1.4,0,8,27,1.37,6,1,230,9,110,290,2.1,1.8,0.27,2.06,0,3,0,65
こめ　［水稲穀粒］　半つき米,1,345,6.5,1.8,1.4,75.9,0,0.3,0.03,0.28,0,0,0,0.9,0,5.1,18,1,3.5,1,150,7,64,210,1.5,1.6,0.24,1.4,0,2,0,76
こめ　［水稲穀粒］　七分つき米,1,348,6.3,1.5,0.9,76.6,0,0.24,0.03,0.2,0,0,0,0.4,0,3.2,15,0.84,2.9,1,120,6,45,180,1.3,1.5,0.23,1.05,0,2,0,73
こめ　［水稲穀粒］　精白米　うるち米,1,342,6.1,0.9,0.5,77.6,0,0.08,0.02,0.12,0,0,0,0.1,0,2.6,12,0.66,1.4,1,89,5,23,95,0.8,1.4,0.22,0.81,0,2,0,69
こめ　［水稲穀粒］　精白米　もち米,1,343,6.4,1.2,0.5,77.2,0,0.12,0.02,0.12,0,0,0,0.2,0,3.1,12,0.67,1.4,0,97,5,33,100,0.2,1.5,0.22,1.3,0,2,0,79
こめ　［水稲穀粒］　精白米　インディカ米,1,347,7.4,0.9,0.5,77.7,0,0.06,0.02,0.08,0,0,0,0,0,2.9,16,0.61,2,1,68,5,18,90,0.5,1.6,0.2,0.88,0,7,2,62
こめ　［水稲穀粒］　はいが精米,1,343,6.5,2,1.3,75.8,0,0.23,0.03,0.22,0,0,0,1,0,4.2,18,1,3.3,1,150,7,51,150,0.9,1.6,0.22,1.54,0,2,0,57
こめ　［水稲穀粒］　発芽玄米,1,339,6.5,3.3,3.1,74.3,0,0.35,0.02,0.34,0,0,0,1.5,0,6.4,18,0.75,null,3,160,13,120,280,1,1.9,0.23,2.07,null,null,null,null
こめ　［水稲穀粒］　赤米,1,344,8.5,3.3,6.5,71.9,6,0.38,0.05,0.5,null,null,0,1.8,null,6.9,30,1.17,5.6,2,290,12,130,350,1.2,2.4,0.27,2.5,0,3,1,55
こめ　［水稲穀粒］　黒米,1,341,7.8,3.2,5.6,72,66,0.39,0.1,0.49,null,null,0,1.7,null,8.2,49,0.83,5.8,1,270,15,110,310,0.9,1.9,0.22,4.28,0,3,3,72
こめ　［水稲めし］　玄米,1,152,2.8,1,1.4,35.6,0,0.16,0.02,0.21,0,0,0,0.6,0,3.6,10,0.65,2.5,1,95,7,49,130,0.6,0.8,0.12,1.04,0,1,0,34
こめ　［水稲めし］　半つき米,1,154,2.7,0.6,0.8,36.4,0,0.08,0.01,0.07,0,0,0,0.2,0,2.2,6,0.35,1.2,1,43,4,22,53,0.2,0.7,0.11,0.6,0,1,0,34
こめ　［水稲めし］　七分つき米,1,160,2.6,0.5,0.5,36.7,0,0.06,0.01,0.03,0,0,0,0.1,0,1.4,5,0.26,0.9,1,35,4,13,44,0.2,0.7,0.11,0.46,0,1,0,35
こめ　［水稲めし］　精白米　インディカ米,1,184,3.8,0.4,0.4,41.5,0,0.02,0,0.02,0,0,0,0,0,1.3,6,0.24,0.5,0,31,2,8,41,0.2,0.8,0.1,0.42,0,3,1,32
こめ　［水稲めし］　精白米　うるち米,1,156,2.5,0.3,1.5,37.1,0,0.02,0.01,0.02,0,0,0,0,0,0.8,3,0.25,0.5,1,29,3,7,34,0.1,0.6,0.1,0.35,0,1,0,30
こめ　［水稲めし］　精白米　もち米,1,188,3.5,0.5,0.4,43.9,0,0.03,0.01,0.02,0,0,0,0,0,1,4,0.3,0.5,0,28,2,5,19,0.1,0.8,0.11,0.5,0,1,0,48
こめ　［水稲めし］　はいが精米,1,159,2.7,0.6,0.8,36.4,0,0.08,0.01,0.09,0,0,0,0.4,0,1.3,6,0.44,1,1,51,5,24,68,0.2,0.7,0.1,0.68,0,1,1,28
こめ　［水稲めし］　発芽玄米,1,161,3,1.4,1.8,35,0,0.13,0.01,0.13,0,0,0,0.4,0,2.8,6,0.36,null,1,68,6,53,130,0.4,0.9,0.11,0.93,null,null,null,null
こめ　［水稲めし］　赤米,1,150,3.8,1.3,3.4,32.7,2,0.15,0.02,0.19,null,null,null,0.7,null,3.4,9,0.47,2.8,1,120,5,55,150,0.5,1,0.12,1,null,1,0,24
こめ　［水稲めし］　黒米,1,150,3.6,1.4,3.3,32.2,17,0.14,0.04,0.18,null,null,null,0.4,null,3.6,19,0.4,2.7,0,130,7,55,150,0.4,0.9,0.11,1.95,null,2,1,33
こめ　［水稲軟めし］　精白米,1,113,1.8,0.3,1.1,26.4,0,0.02,0.01,0.01,0,0,0,0,0,0.4,2,0.18,0.3,1,20,3,5,24,0.1,0.4,0.08,0.25,0,1,0,21
こめ　［水稲全かゆ］　玄米,1,64,1.2,0.4,0.6,15.2,0,0.07,0.01,0.09,0,0,0,0,0,1.5,4,0.28,null,1,41,3,21,55,0.2,0.3,0.05,0.44,null,null,null,null
こめ　［水稲全かゆ］　半つき米,1,65,1.1,0.3,0.3,15.5,0,0.03,0,0.03,0,0,0,0,0,1,2,0.15,null,0,18,2,9,23,0.1,0.3,0.05,0.26,null,null,null,null
こめ　［水稲全かゆ］　七分つき米,1,68,1.1,0.2,0.2,15.6,0,0.03,0,0.01,0,0,0,0,0,0.6,2,0.11,null,0,15,2,6,19,0.1,0.3,0.04,0.19,null,null,null,null
こめ　［水稲全かゆ］　精白米,1,65,1.1,0.1,0.1,15.7,0,0.01,0,0.01,0,0,0,0,0,0.4,1,0.11,0.3,0,12,1,3,14,0,0.3,0.04,0.15,0,0,0,13
こめ　［水稲五分かゆ］　玄米,1,32,0.6,0.2,0.3,7.6,0,0.03,0,0.05,0,0,0,0,0,0.7,2,0.14,null,0,20,1,10,28,0.1,0.2,0.03,0.22,null,null,null,null
こめ　［水稲五分かゆ］　半つき米,1,32,0.6,0.1,0.1,7.7,0,0.02,0,0.01,0,0,0,0,0,0.4,1,0.07,null,0,9,1,5,11,0,0.2,0.02,0.13,null,null,null,null
こめ　［水稲五分かゆ］　七分つき米,1,32,0.6,0.1,0.1,7.7,0,0.01,0,0.01,0,0,0,0,0,0.3,1,0.05,null,0,8,1,3,9,0,0.1,0.02,0.1,null,null,null,null
こめ　［水稲五分かゆ］　精白米,1,33,0.5,0.1,0.1,7.9,0,0,0,0,0,0,0,0,0,0.1,1,0.05,0.1,0,6,1,1,7,0,0.1,0.02,0.08,0,0,0,7
こめ　［水稲おもゆ］　玄米,1,19,0.4,0.1,0.2,4.4,0,0.02,0,0.03,0,0,0,0,0,0.5,1,0.08,null,0,12,1,6,16,0.1,0.1,0.01,0.13,null,null,null,null
こめ　［水稲おもゆ］　半つき米,1,19,0.3,0.1,0.1,4.6,0,0.01,0,0.01,0,0,0,0,0,0.3,1,0.04,null,0,5,1,3,7,0,0.1,0.01,0.08,null,null,null,null
こめ　［水稲おもゆ］　七分つき米,1,20,0.3,0.1,0,4.6,0,0.01,0,0,0,0,0,0,0,0.2,1,0.03,null,0,4,1,2,5,0,0.1,0.01,0.06,null,null,null,null
こめ　［水稲おもゆ］　精白米,1,19,0.3,0,0,4.7,0,0,0,0,0,0,0,0,0,0.1,0,0.03,0.1,0,4,0,1,4,0,0.1,0.01,0.04,0,1,0,8
こめ　［陸稲穀粒］　玄米,1,357,10.1,2.7,3,71.1,2,0.41,0.04,0.45,0,0,0,1.4,0,8.8,27,1.37,null,1,230,9,110,290,2.1,1.8,0.27,1.53,null,null,null,null
こめ　［陸稲穀粒］　半つき米,1,356,9.6,1.8,1.4,72.9,0,0.3,0.03,0.28,0,0,0,0.9,0,7.2,18,1,null,1,150,7,64,210,1.5,1.6,0.24,1.04,null,null,null,null
こめ　［陸稲穀粒］　七分つき米,1,359,9.5,1.5,0.9,73.4,0,0.24,0.03,0.2,0,0,0,0.4,0,5.6,15,0.84,null,1,120,6,45,180,1.3,1.5,0.23,0.78,null,null,null,null
こめ　［陸稲穀粒］　精白米,1,331,9.3,0.9,0.5,74.5,0,0.08,0.02,0.12,0,0,0,0.1,0,3.3,12,0.66,null,1,89,5,23,95,0.8,1.4,0.22,0.59,null,null,null,null
こめ　［陸稲めし］　玄米,1,156,4.1,1,1.4,34.3,0,0.16,0.02,0.21,0,0,0,0.6,0,3.9,10,0.65,null,1,95,7,49,130,0.6,0.8,0.12,0.77,null,null,null,null
こめ　［陸稲めし］　半つき米,1,157,3.8,0.6,0.8,35.3,0,0.08,0.01,0.07,0,0,0,0.2,0,2.5,6,0.35,null,1,43,4,22,53,0.2,0.7,0.11,0.45,null,null,null,null
こめ　［陸稲めし］　七分つき米,1,155,3.6,0.5,0.5,35.7,0,0.06,0.01,0.03,0,0,0,0.1,0,1.7,5,0.26,null,1,35,4,13,44,0.2,0.7,0.11,0.34,null,null,null,null
こめ　［陸稲めし］　精白米,1,157,3.5,0.3,0.3,36.1,0,0.02,0.01,0.02,0,0,0,0,0,1,3,0.25,null,1,29,3,7,34,0.1,0.6,0.1,0.26,null,null,null,null
こめ　［うるち米製品］　アルファ化米　一般用,1,358,6,1,1.2,84.8,0,0.04,0,0.04,0,0,0,0.1,0,1.9,7,0.19,1,5,37,7,14,71,0.1,1.6,0.22,0.6,0,2,1,69
こめ　［うるち米製品］　アルファ化米　学校給食用強化品,1,358,6,1,1.2,84.8,0,0.41,0,0.04,0,0,0,0.1,0,1.9,7,0.19,1,5,37,7,14,71,0.1,1.6,0.22,0.6,0,2,1,69
こめ　［うるち米製品］　水稲全かゆ　レトルト　玄米,1,45,0.9,0.4,0.9,10.6,0,0.03,0,0.05,0,0,null,0.2,0,1,2,0.12,0.8,1,30,3,15,37,0.1,0.3,0.03,0.36,0,0,0,10
こめ　［うるち米製品］　水稲全かゆ　レトルト　精白米,1,37,0.6,0.1,0.5,8.6,0,0,0,0,0,0,null,0,0,0.2,0,0.03,0.1,1,6,2,2,7,0.1,0.1,0.01,0.06,0,0,0,6
こめ　［うるち米製品］　おにぎり,1,170,2.7,0.3,0.4,39.4,0,0.02,0.01,0.02,0,0,0,0,0,0.9,3,0.27,null,200,31,3,7,37,0.1,0.6,0.1,0.38,null,null,null,null
こめ　［うるち米製品］　焼きおにぎり,1,166,3.1,0.3,0.4,39.5,0,0.03,0.02,0.03,0,0,0,0,0,1.1,5,0.29,1.1,380,56,5,11,46,0.2,0.7,0.1,0.37,25,4,1,43
こめ　［うるち米製品］　きりたんぽ,1,200,3.2,0.4,0.4,46.2,0,0.03,0.01,0.02,0,0,0,0,0,1.1,4,0.31,null,1,36,4,9,43,0.1,0.7,0.12,0.4,null,null,null,null
こめ　［うるち米製品］　上新粉,1,343,6.2,0.9,0.6,78.5,0,0.09,0.02,0.12,0,0,0,0.2,0,2.7,12,0.67,1.1,2,89,5,23,96,0.8,1,0.19,0.75,1,4,1,77
こめ　［うるち米製品］　玄米粉,1,370,7.1,2.9,3.5,84.1,0,0,0.03,0.08,0,0,null,1.3,0,6.1,9,0.12,5.1,3,230,12,110,290,1.4,2.4,0.3,2.49,1,2,6,120
こめ　［うるち米製品］　米粉,1,356,6,0.7,0.6,81.9,0,0.03,0.01,0.04,0,0,null,0,0,1.7,9,0.2,null,1,45,6,11,62,0.1,1.5,0.23,0.6,null,null,null,null
こめ　［うるち米製品］　米粉パン　食パン,1,247,10.7,5.1,0.7,41.6,0,0.05,0.06,0.04,0,0,null,1.3,null,2.6,32,0.22,1.5,420,57,22,14,61,0.8,1.3,0.18,0.54,1,0,0,0
こめ　［うるち米製品］　米粉パン　ロールパン,1,256,8.8,6.7,0.6,42,9,0.05,0.08,0.04,0.1,0,0.5,2.6,null,2.2,35,0.27,2.8,370,66,26,12,65,0.6,1.2,0.16,0.43,3,2,0,1
こめ　［うるち米製品］　米粉パン　小麦グルテン不使用のもの,1,247,3.4,3.1,0.9,51.3,0,0.05,0.03,0.04,null,null,null,1,null,1.5,30,0.23,null,340,92,4,11,46,0.2,0.9,0.12,0.38,null,null,null,null
こめ　［うるち米製品］　米粉めん,1,252,3.6,0.7,0.9,58.4,0,0.03,0,0.05,0,0,null,0,0,1.4,4,0.31,null,48,43,5,11,56,0.1,1.1,0.15,0.48,null,null,null,null
こめ　［うるち米製品］　ビーフン,1,360,7,1.6,0.9,79.9,0,0.06,0.02,0,0,0,0,0,0,2.4,4,0.09,0.6,2,33,14,13,59,0.7,0.6,0.06,0.33,5,3,4,25
こめ　［うるち米製品］　ライスペーパー,1,339,0.5,0.3,0.8,84.3,0,0.01,0,0.01,0.3,0,0,0,0,0.2,3,0.02,0.2,670,22,21,21,12,1.2,0.1,0.03,0.14,6,0,18,3
こめ　［うるち米製品］　米こうじ,1,260,5.8,1.7,1.4,59.2,0,0.11,0.13,0.11,0,0,0,0.2,0,2.8,71,0.42,4.2,3,61,5,16,83,0.3,0.9,0.16,0.74,0,2,0,48
こめ　［もち米製品］　もち,1,223,4,0.6,0.5,50.8,0,0.03,0.01,0.03,0,0,0,0,0,1.2,4,0.34,0.6,0,32,3,6,22,0.1,0.9,0.13,0.58,0,2,0,56
こめ　［もち米製品］　赤飯,1,186,4.3,0.6,1.6,41.9,2,0.05,0.01,0.03,0,0,0,0.8,1,1.2,9,0.3,1,0,71,6,11,34,0.4,0.9,0.13,0.45,0,2,0,61
こめ　［もち米製品］　あくまき,1,131,2.3,1.8,0.2,25.7,0,0,0,0.01,0,0,0,0,0,0.6,1,0,null,16,300,6,6,10,0.1,0.7,0.05,0.39,null,null,null,null
こめ　［もち米製品］　白玉粉,1,347,6.3,1,0.5,80,0,0.03,0.01,0.01,0,0,0,0,0,1.8,14,0,1,2,3,5,6,45,1.1,1.2,0.17,0.55,3,3,1,56
こめ　［もち米製品］　道明寺粉,1,349,7.1,0.7,0.7,80.4,0,0.04,0.01,0.04,0,0,0,0,0,2,6,0.22,null,4,45,6,9,41,0.4,1.5,0.22,0.9,null,null,null,null
こめ　［その他］　米ぬか,1,374,13.4,19.6,20.5,48.8,0,3.12,0.21,3.27,0,0,null,1.8,0,38,180,4.43,38,7,1500,35,850,2000,7.6,5.9,0.48,15,3,5,5,65
そば　そば粉　全層粉,1,339,12,3.1,4.3,69.6,0,0.46,0.11,0.3,0,0,0,7.3,0,7.7,51,1.56,17,2,410,17,190,400,2.8,2.4,0.54,1.09,1,7,4,47
そば　そば粉　内層粉,1,342,6,1.6,1.8,77.6,0,0.16,0.07,0.2,0,0,0,3,0,3.8,30,0.72,4.7,1,190,10,83,130,1.7,0.9,0.37,0.49,0,7,2,12
そば　そば粉　中層粉,1,334,10.2,2.7,4.4,71.6,0,0.35,0.1,0.44,0,0,0,7.8,0,6.8,44,1.54,18,2,470,19,220,390,3,2.2,0.58,1.17,0,13,3,43
そば　そば粉　表層粉,1,337,15,3.6,7.1,65.1,0,0.5,0.14,0.76,0,0,0,1.1,0,11,84,2.6,38,2,750,32,340,700,4.2,4.6,0.91,2.42,2,16,6,77
そば　そば米,1,347,9.6,2.5,3.7,73.7,0,0.42,0.1,0.35,0,0,0,2.1,0,6.9,23,1.53,null,1,390,12,150,260,1.6,1.4,0.38,0.76,null,null,null,null
そば　そば　生,1,271,9.8,1.9,6,54.5,0,0.19,0.09,0.15,0,0,0,2.3,null,5.4,19,1.09,5.5,1,160,18,65,170,1.4,1,0.21,0.86,4,24,3,25
そば　そば　ゆで,1,130,4.8,1,2.9,26,0,0.05,0.02,0.04,0,0,0,0.9,null,1.5,8,0.33,2.7,2,34,9,27,80,0.8,0.4,0.1,0.38,0,12,2,11
そば　そば　半生そば,1,325,10.5,3.8,6.9,61.8,0,0.22,0.1,0.16,0,0,0,2.6,null,4.5,22,1.25,6.3,3,190,20,74,180,1.3,1.2,0.24,0.99,4,27,4,28
そば　干しそば　乾,1,344,14,2.3,3.7,66.7,0,0.37,0.08,0.24,0,0,0,1.9,0,6.1,25,1.15,null,850,260,24,100,230,2.6,1.5,0.34,1.11,null,null,null,null
そば　干しそば　ゆで,1,113,4.8,0.7,1.5,22.1,0,0.08,0.02,0.05,0,0,0,0.7,0,1.6,5,0.22,null,50,13,12,33,72,0.9,0.4,0.1,0.33,null,null,null,null
とうもろこし　玄穀　黄色種,1,341,8.6,5,9,70.6,373,0.3,0.1,0.39,0,0,0,4.1,0,3,28,0.57,8.3,3,290,5,75,270,1.9,1.7,0.18,null,0,6,0,20
とうもろこし　玄穀　白色種,1,341,8.6,5,9,70.6,0,0.3,0.1,0.39,0,0,0,4.1,0,3,28,0.57,8.3,3,290,5,75,270,1.9,1.7,0.18,null,0,6,0,20
とうもろこし　コーンミール　黄色種,1,375,8.3,4,8,72.4,384,0.15,0.08,0.43,0,0,0,5.5,0,1.6,28,0.57,null,2,220,5,99,130,1.5,1.4,0.16,0.38,null,null,null,null
とうもろこし　コーンミール　白色種,1,375,8.3,4,8,72.4,0,0.15,0.08,0.43,0,0,0,5.5,0,1.6,28,0.57,null,2,220,5,99,130,1.5,1.4,0.16,0.38,null,null,null,null
とうもろこし　コーングリッツ　黄色種,1,352,8.2,1,2.4,76.4,450,0.06,0.05,0.11,0,0,0,0.7,0,1.4,8,0.32,3.1,1,160,2,21,50,0.3,0.4,0.07,null,0,6,0,10
とうもろこし　コーングリッツ　白色種,1,352,8.2,1,2.4,76.4,0,0.06,0.05,0.11,0,0,0,0.7,0,1.4,8,0.32,3.1,1,160,2,21,50,0.3,0.4,0.07,null,0,6,0,10
とうもろこし　コーンフラワー　黄色種,1,347,6.6,2.8,1.7,76.1,324,0.14,0.06,0.2,0,0,0,1,0,2.1,9,0.37,null,1,200,3,31,90,0.6,0.6,0.08,0.13,null,null,null,null
とうもろこし　コーンフラワー　白色種,1,347,6.6,2.8,1.7,76.1,0,0.14,0.06,0.2,0,0,0,1,0,2.1,9,0.37,null,1,200,3,31,90,0.6,0.6,0.08,0.13,null,null,null,null
とうもろこし　ジャイアントコーン　フライ　味付け,1,409,5.7,11.8,10.5,76.6,0,0.08,0.02,0.11,0,0,0,4.2,1,2.4,12,0.12,null,430,110,8,88,180,1.3,1.6,0.07,0.3,null,null,null,null
とうもろこし　ポップコーン,1,472,10.2,22.8,9.3,59.6,459,0.13,0.08,0.27,0,0,0,8.8,null,3.2,22,0.46,null,570,300,7,95,290,4.3,2.4,0.2,null,null,null,null,null
とうもろこし　コーンフレーク,1,380,7.8,1.7,2.4,83.6,292,0.03,0.02,0.04,0,0,0,3.5,0,1,6,0.22,1.6,830,95,1,14,45,0.9,0.2,0.07,null,0,5,3,15
はとむぎ　精白粒,1,353,13.3,1.3,0.6,72.2,0,0.02,0.05,0.07,0,0,0,0.1,0,1.7,16,0.16,null,1,85,6,12,20,0.4,0.4,0.11,0.81,null,null,null,null
ひえ　精白粒,1,361,9.4,3.3,4.3,73.2,0,0.25,0.02,0.17,0,0,0,1.3,0,2.3,14,1.5,3.6,6,240,7,58,280,1.6,2.2,0.15,1.37,0,4,2,10
もろこし　玄穀,1,344,10.3,4.7,9.7,71.1,0,0.35,0.1,0.31,0,0,0,2.8,0,8,54,1.42,15,2,590,16,160,430,3.3,2.7,0.44,1.63,1,1,1,34
もろこし　精白粒,1,348,9.5,2.6,4.4,74.1,0,0.1,0.03,0.24,0,0,0,1.7,0,5,29,0.66,null,2,410,14,110,290,2.4,1.3,0.21,1.12,null,null,null,null
ライむぎ　全粒粉,1,317,12.7,2.7,13.3,70.7,0,0.47,0.2,0.22,0,0,0,0.3,0,4.2,65,0.87,9.5,1,400,31,100,290,3.5,3.5,0.44,2.15,0,2,1,65
ライむぎ　ライ麦粉,1,324,8.5,1.6,12.9,75.8,0,0.15,0.07,0.1,0,0,0,1,0,2.6,34,0.63,null,1,140,25,30,140,1.5,0.7,0.11,null,null,null,null,null
＜いも類＞　アメリカほどいも　塊根　生,2,146,5.9,0.6,11.1,35.6,6,0.12,0.03,0.16,null,15,null,0.8,3,2.9,47,0.69,3.1,5,650,73,39,120,1.1,0.6,0.13,0.26,0,0,0,54
＜いも類＞　アメリカほどいも　塊根　ゆで,2,144,6,0.8,8.4,34.5,6,0.15,0.03,0.15,null,9,null,1,null,3.1,49,0.75,3.2,5,650,78,42,120,1,0.7,0.14,0.34,0,1,0,46
＜いも類＞　きくいも　塊茎　生,2,66,1.9,0.4,1.9,14.7,0,0.08,0.04,0.09,0,10,0,0.2,0,1.9,20,0.37,3.7,1,610,14,16,66,0.3,0.3,0.17,0.08,1,0,0,2
＜いも類＞　きくいも　塊茎　水煮,2,51,1.6,0.5,2.1,11.3,0,0.06,0.03,0.06,0,6,0,0.2,0,1.5,19,0.29,null,1,470,13,13,56,0.3,0.3,0.14,0.07,null,null,null,null
＜いも類＞　こんにゃく　精粉,2,194,3,0.1,79.9,85.3,0,0,0,1.2,0,0,0,0.2,0,0.5,65,1.52,4.5,18,3000,57,70,160,2.1,2.2,0.27,0.41,4,1,5,44
＜いも類＞　こんにゃく　板こんにゃく　精粉こんにゃく,2,5,0.1,0,2.2,2.3,0,0,0,0.02,0,0,0,0,0,0,1,0,null,10,33,43,2,5,0.4,0.1,0.02,0.02,null,null,null,null
＜いも類＞　こんにゃく　板こんにゃく　生いもこんにゃく,2,8,0.1,0.1,3,3.3,0,0,0,0.02,0,0,0,0,0,0,2,0,0.1,2,44,68,5,7,0.6,0.2,0.04,0.05,93,0,1,1
＜いも類＞　こんにゃく　赤こんにゃく,2,6,0.1,0,2.3,2.5,0,0,0,0.02,0,0,0,0,0,0,1,0,null,11,48,46,3,5,78,0.1,0.03,0.02,null,null,null,null
＜いも類＞　こんにゃく　凍みこんにゃく　乾,2,192,3.3,1.4,71.3,77.1,0,0,0,0.48,0,0,0,0.4,0,0.9,61,0,null,52,950,1600,110,150,12,4.4,0.86,1.22,null,0,null,null
＜いも類＞　こんにゃく　凍みこんにゃく　ゆで,2,42,0.7,0.3,15.5,16.8,0,0,0,0.1,0,0,0,0.1,0,0.2,13,0,null,11,210,340,23,32,2.7,1,0.19,0.27,null,0,null,null
＜いも類＞　こんにゃく　しらたき,2,7,0.2,0,2.9,3,0,0,0,0.01,0,0,0,0,0,0,0,0,null,10,12,75,4,10,0.5,0.1,0.02,0.03,null,null,null,null
＜いも類＞　（さつまいも類）　さつまいも　塊根　皮つき　生,2,127,0.9,0.5,2.8,33.1,83,0.1,0.02,0.2,0,25,0,0,0,0.8,49,0.48,4.8,23,380,40,24,46,0.5,0.2,0.13,0.37,1,0,0,5
＜いも類＞　（さつまいも類）　さつまいも　塊根　皮つき　蒸し,2,129,0.9,0.2,3.8,33.7,94,0.1,0.02,0.2,0,20,0,1.4,0,0.9,54,0.56,4.9,22,390,40,23,47,0.5,0.2,0.13,0.39,1,0,0,4
＜いも類＞　（さつまいも類）　さつまいも　塊根　皮つき　天ぷら,2,205,1.4,6.8,3.1,38.4,121,0.11,0.04,0.2,0,21,0,5.3,11,1,57,0.6,5.3,36,380,51,25,57,0.5,0.2,0.14,0.63,1,0,0,5
＜いも類＞　（さつまいも類）　さつまいも　塊根　皮なし　生,2,126,1.2,0.2,2.2,31.9,58,0.11,0.04,0.26,0,29,0,1.5,0,1.1,49,0.9,4.1,11,480,36,24,47,0.6,0.2,0.17,0.41,1,0,1,4
＜いも類＞　（さつまいも類）　さつまいも　塊根　皮なし　蒸し,2,131,1.2,0.2,2.3,31.9,61,0.11,0.04,0.27,0,29,0,1.5,0,1.1,50,0.9,5,11,480,36,24,47,0.6,0.2,0.17,0.41,1,0,0,4
＜いも類＞　（さつまいも類）　さつまいも　塊根　皮なし　焼き,2,151,1.4,0.2,4.5,39,73,0.13,0.06,0.33,0,13,0,1.4,0,1,52,1.4,7.2,18,500,23,21,78,0.9,0.2,0.21,0.29,1,1,0,5
＜いも類＞　（さつまいも類）　さつまいも　蒸し切干,2,277,3.1,0.6,8.2,71.9,4,0.19,0.08,0.41,0,10,0,1.3,0,2.4,13,1.35,10.4,18,980,53,22,93,2.1,0.2,0.3,0.4,1,1,0,6
＜いも類＞　（さつまいも類）　むらさきいも　塊根　皮なし　生,2,123,1.2,0.3,2.5,31.7,8,0.12,0.02,0.18,0,29,0,1.3,0,1.5,22,0.54,6.1,30,370,24,26,56,0.6,0.2,0.21,0.5,1,0,0,2
＜いも類＞　（さつまいも類）　むらさきいも　塊根　皮なし　蒸し,2,122,1.2,0.3,3,31.4,10,0.13,0.03,0.16,0,24,0,1.9,0,1.8,24,0.61,6,28,420,34,26,55,0.6,0.3,0.22,0.44,0,0,0,2
＜いも類＞　（さといも類）　さといも　球茎　生,2,53,1.5,0.1,2.3,13.1,10,0.07,0.02,0.15,0,6,0,0.6,0,1.5,30,0.48,3.1,0,640,10,19,55,0.5,0.3,0.15,0.19,0,1,0,8
＜いも類＞　（さといも類）　さといも　球茎　水煮,2,52,1.5,0.1,2.4,13.4,8,0.06,0.02,0.14,0,5,0,0.5,0,1.4,28,0.42,2.8,1,560,14,17,47,0.4,0.3,0.13,0.17,0,0,0,7
＜いも類＞　（さといも類）　さといも　球茎　冷凍,2,56,2.2,0.1,8.7,16,8,0.07,0.01,0.14,0,5,0,0.7,0,1.5,23,0.32,4.7,3,340,20,20,53,0.6,0.4,0.13,0.57,0,0,1,6
＜いも類＞　（さといも類）　セレベス　球茎　生,2,80,2.2,0.3,2.3,19.8,32,0.1,0.03,0.21,0,6,0,0.6,0,2.4,28,0.48,3,0,660,18,29,97,0.6,0.7,0.15,0.32,1,0,0,24
＜いも類＞　（さといも類）　セレベス　球茎　水煮,2,77,2.1,0.3,2.2,19.1,29,0.08,0.02,0.16,0,4,0,0.6,0,2.1,23,0.38,2.7,0,510,17,24,82,0.6,0.8,0.12,0.31,0,0,0,20
＜いも類＞　（さといも類）　たけのこいも　球茎　生,2,97,1.7,0.4,2.8,23.5,29,0.05,0.03,0.21,0,6,0,0.8,0,1.2,41,0.31,3.3,1,520,39,32,70,0.5,1.5,0.11,0.55,0,0,0,10
＜いも類＞　（さといも類）　たけのこいも　球茎　水煮,2,86,1.6,0.4,2.4,21.8,27,0.05,0.02,0.14,0,4,0,0.7,0,1,39,0.23,2.8,1,410,37,28,63,0.5,1.5,0.09,0.53,0,0,0,10
＜いも類＞　（さといも類）　みずいも　球茎　生,2,111,0.7,0.4,2.2,27.6,10,0.16,0.02,0.21,0,7,0,0.6,0,0.8,27,0.2,2.4,6,290,46,23,35,1,0.2,0.05,0.56,9,1,0,1
＜いも類＞　（さといも類）　みずいも　球茎　水煮,2,101,0.7,0.4,2.5,26.1,0,0.16,0.02,0.17,0,4,0,0.6,0,0.8,27,0.14,2.1,5,270,79,23,35,1,0.2,0.05,0.47,6,1,0,1
＜いも類＞　（さといも類）　やつがしら　球茎　生,2,94,3,0.7,2.8,20.5,8,0.13,0.06,0.22,0,7,0,0,0,1.6,39,0.5,3.1,1,630,39,42,72,0.7,1.4,0.23,1.3,1,0,1,1
＜いも類＞　（さといも類）　やつがしら　球茎　水煮,2,92,2.7,0.6,2.8,20,0,0.11,0.04,0.17,0,5,0,1.1,0,1.3,30,0.49,2.6,1,520,34,39,56,0.6,1.3,0.21,1.25,0,0,0,1
＜いも類＞　じゃがいも　塊茎　皮つき　生,2,51,1.8,0.1,9.8,15.9,4,0.08,0.03,0.2,0,28,0,0,1,1.9,20,0.49,0.5,1,420,4,19,46,1,0.2,0.09,0.42,1,0,1,3
＜いも類＞　じゃがいも　塊茎　皮つき　電子レンジ調理,2,78,2.1,0.2,3.9,19.2,15,0.07,0.02,0.19,0,13,0,0.1,1,2.1,15,0.33,0.6,0,430,4,23,58,0.9,0.3,0.12,0.45,1,0,1,3
